,article_name,country,rev_id,article_quality,population
45310,Anicet-Georges Dologuélé,Central African Republic,759982763,Start,5551900
45311,André Kolingba,Central African Republic,760410546,C,5551900
45312,Édouard Frank,Central African Republic,767883908,Start,5551900
45313,Joseph Kalite,Central African Republic,772207060,Stub,5551900
45314,Henri Pouzère,Central African Republic,773176026,Start,5551900
45315,Jean-Baptiste Nouganga,Central African Republic,776316958,Stub,5551900
45316,Jean-Marie Mokole,Central African Republic,776327703,Stub,5551900
45317,Jeanne-Marie Ruth-Rolland,Central African Republic,776367272,C,5551900
45318,Josué Binoua,Central African Republic,777591357,Start,5551900
45319,Sylvain Ndoutingai,Central African Republic,777786975,Stub,5551900
45320,Jean-Serge Bokassa,Central African Republic,779840769,Start,5551900
45321,Martin Ziguélé,Central African Republic,783747259,Start,5551900
45322,Léonie Banga-Bothy,Central African Republic,787000875,Stub,5551900
45323,Jean-Luc Mandaba,Central African Republic,787019202,Start,5551900
45324,Michel Gbezera-Bria,Central African Republic,787349795,C,5551900
45325,Elisabeth Domitien,Central African Republic,787355663,C,5551900
45326,Abakar Sabon,Central African Republic,787356329,Stub,5551900
45327,Jean-Paul Ngoupandé,Central African Republic,787377640,C,5551900
45328,Catherine Samba-Panza,Central African Republic,787811895,Start,5551900
45329,Levy Yakete,Central African Republic,788010422,Stub,5551900
45330,André Nzapayeké,Central African Republic,788419703,B,5551900
45331,Nicolas Tiangaye,Central African Republic,788485020,C,5551900
45332,Étienne N'Gounio,Central African Republic,788825616,Stub,5551900
45333,Ange-Félix Patassé,Central African Republic,789188260,C,5551900
45334,Antoine Darlan,Central African Republic,789444080,C,5551900
45335,Charles Massi,Central African Republic,793688448,C,5551900
45336,Marie Solange Pagonendji-Ndakala,Central African Republic,794878717,Stub,5551900
45337,Charles-Armel Doubane,Central African Republic,794933514,C,5551900
45338,Côme Zoumara,Central African Republic,795771798,Stub,5551900
45339,Roger Guérillot,Central African Republic,796229551,GA,5551900
45340,David Dacko,Central African Republic,797357207,C,5551900
45341,Henri Maïdou,Central African Republic,797563318,C,5551900
45342,Alexandre Banza,Central African Republic,797895064,FA,5551900
45343,Célestin Gaombalet,Central African Republic,798860087,Start,5551900
45344,Simplice Sarandji,Central African Republic,799689411,Start,5551900
45345,Mahamat Kamoun,Central African Republic,799689539,Start,5551900
45346,Marie-Noëlle Koyara,Central African Republic,800441317,Start,5551900
45347,Abel Goumba,Central African Republic,800456292,C,5551900
45348,Emilie Béatrice Epaye,Central African Republic,801545125,C,5551900
45349,Enoch Derant Lakoué,Central African Republic,801711889,Start,5551900
45350,Ambroisine Kpongo,Central African Republic,802376240,Start,5551900
45351,Faustin-Archange Touadéra,Central African Republic,802856852,C,5551900
45352,Jean-Bédel Bokassa,Central African Republic,803031129,GA,5551900
45353,François Bozizé,Central African Republic,804112392,GA,5551900
45354,List of heads of government of the Central African Republic,Central African Republic,804167509,GA,5551900
45355,Barthélemy Boganda,Central African Republic,804243978,FA,5551900
45356,Gabriel Koyambounou,Central African Republic,804579025,Stub,5551900
45357,Hassan Al Habib,Central African Republic,805136434,Stub,5551900
45358,Georges Darlan,Central African Republic,805276516,C,5551900
45359,Michel Djotodia,Central African Republic,806604503,C,5551900
45360,Saif Durbar,Central African Republic,807060372,Stub,5551900
45361,List of heads of state of the Central African Republic,Central African Republic,807364360,GA,5551900
45362,Pastor Micha Ondó Bile,Equatorial Guinea,710791043,Stub,805000
45363,Ángel Serafín Seriche Dougan,Equatorial Guinea,717099557,Stub,805000
45364,Silvestre Siale Bileka,Equatorial Guinea,717099674,Stub,805000
45365,Miguel Abia Biteo Boricó,Equatorial Guinea,717099724,Start,805000
45366,Ricardo Mangue Obama Nfubea,Equatorial Guinea,717099772,Start,805000
45367,Cristino Seriche Bioko,Equatorial Guinea,719454408,Stub,805000
45368,Santiago Nchama,Equatorial Guinea,724498172,Stub,805000
45369,Template:EquatoguineanPMs,Equatorial Guinea,731308031,Stub,805000
45370,Atanasio Ndongo Miyone,Equatorial Guinea,753358460,Start,805000
45371,Pilar Buepoyo Boseka,Equatorial Guinea,757616514,Stub,805000
45372,Template:EquatoguineanPresidents,Equatorial Guinea,762535399,Stub,805000
45373,Armengol Ondo Nguema,Equatorial Guinea,766179586,Stub,805000
45374,Cándido Muatetema Rivas,Equatorial Guinea,768625632,Start,805000
45375,Acacio Mañé Ela,Equatorial Guinea,787593383,Start,805000
45376,Ignacio Milam Tang,Equatorial Guinea,788423887,Start,805000
45377,Rita Bosaho,Equatorial Guinea,796290219,Start,805000
45378,Adolfo Obiang Biko,Equatorial Guinea,797824842,Start,805000
45379,Edward Barleycorn,Equatorial Guinea,798865964,Stub,805000
45380,Gus Envela Jr.,Equatorial Guinea,799257267,Start,805000
45381,Vicente Ehate Tomi,Equatorial Guinea,799789640,Stub,805000
45382,Cruz Melchor Eya Nchama,Equatorial Guinea,801396136,Start,805000
45383,Bonifacio Ondó Edu,Equatorial Guinea,802239134,Stub,805000
45384,Juan Balboa Boneke,Equatorial Guinea,804383262,Start,805000
45385,Leandro Mbomio Nsue,Equatorial Guinea,804384871,Start,805000
45386,Francisco Pascual Obama Asue,Equatorial Guinea,804855274,Stub,805000
45387,Teodoro Nguema Obiang Mangue,Equatorial Guinea,804875071,C,805000
45388,Pelayo Eribo,Equatorial Guinea,805372137,Stub,805000
45389,Teodoro Obiang Nguema Mbasogo,Equatorial Guinea,805757932,C,805000
45390,Francisco Macías Nguema,Equatorial Guinea,805772065,GA,805000
45391,María Nsué Angüe,Equatorial Guinea,805797722,Start,805000
45392,List of Prime Ministers of Equatorial Guinea,Equatorial Guinea,806826006,Start,805000
45393,List of Presidents of Equatorial Guinea,Equatorial Guinea,806874402,Start,805000
45394,Henri Beaujean,Guadeloupe,713324685,Stub,407000
45395,Jean Julien Angot des Rotours,Guadeloupe,718041739,Start,407000
45396,Jules Ninine,Guadeloupe,720032116,Stub,407000
45397,Furcie Tirolien,Guadeloupe,720040455,Stub,407000
45398,Henri Bangou,Guadeloupe,720040633,Stub,407000
45399,Dominique Larifla,Guadeloupe,720040679,Stub,407000
45400,Georges Dagonia,Guadeloupe,720040713,Stub,407000
45401,François Louisy,Guadeloupe,720040739,Stub,407000
45402,Édouard Chammougon,Guadeloupe,720047704,Stub,407000
45403,Léopold Hélène,Guadeloupe,720055613,Stub,407000
45404,Leo Andy,Guadeloupe,720055699,Stub,407000
45405,José Moustache,Guadeloupe,720055763,Stub,407000
45406,Frédéric Jalton,Guadeloupe,720055814,Stub,407000
45407,Rosan Girard,Guadeloupe,720055877,Stub,407000
45408,Armand Jean-François,Guadeloupe,720055937,Stub,407000
45409,Paul Valentino,Guadeloupe,720117073,Stub,407000
45410,Marcel Esdras,Guadeloupe,720117155,Stub,407000
45411,Mariani Maximin,Guadeloupe,720117294,Stub,407000
45412,Amédée Fengarol,Guadeloupe,721660701,Stub,407000
45413,René Toribio,Guadeloupe,725882471,Start,407000
45414,Patrice Tirolien,Guadeloupe,729810276,Stub,407000
45415,Hégésippe Légitimus,Guadeloupe,748274502,C,407000
45416,Louisy Mathieu,Guadeloupe,748274939,Stub,407000
45417,Jacques Bangou,Guadeloupe,755313899,Stub,407000
45418,Gaston Gerville-Réache,Guadeloupe,757050656,Stub,407000
45419,Sainte Suzanne Melvil-Bloncourt,Guadeloupe,762128875,Stub,407000
45420,List of colonial and departmental heads of Guadeloupe,Guadeloupe,764397748,Start,407000
45421,Paul Niger,Guadeloupe,765272796,Stub,407000
45422,Achille René-Boisneuf,Guadeloupe,767102866,Start,407000
45423,Paul Adolphe Marie Prosper Granier de Cassagnac,Guadeloupe,767288808,Start,407000
45424,Marcel Gargar,Guadeloupe,783350704,Stub,407000
45425,Ernest Moutoussamy,Guadeloupe,787332894,Start,407000
45426,Gerty Archimede,Guadeloupe,787680195,Stub,407000
45427,Médard Albrand,Guadeloupe,788239179,Stub,407000
45428,Joël Beaugendre,Guadeloupe,788807612,Stub,407000
45429,Hélène Vainqueur-Christophe,Guadeloupe,788810121,Stub,407000
45430,Gabrielle Louis-Carabin,Guadeloupe,788814960,Stub,407000
45431,Daniel Marsin,Guadeloupe,788815849,Stub,407000
45432,Pierre Monnerville,Guadeloupe,788826068,Stub,407000
45433,Lucius-Duquesnes Gustave,Guadeloupe,788827709,Stub,407000
45434,Lucien Bernier,Guadeloupe,788827724,Stub,407000
45435,Clovis Renaison,Guadeloupe,788828762,Stub,407000
45436,Albertine Baclet,Guadeloupe,790100830,Stub,407000
45437,Jacques Cornano,Guadeloupe,791685556,Start,407000
45438,Jacques Gillot,Guadeloupe,791685684,Stub,407000
45439,Thomas Dundas (British Army officer),Guadeloupe,793286976,Start,407000
45440,Maurice Satineau,Guadeloupe,793353218,Stub,407000
45441,Raymond Guilliod,Guadeloupe,794067588,Stub,407000
45442,Gratien Candace,Guadeloupe,806546383,Start,407000
45443,Rexhai Surroi,Kosovo,714453644,Start,1802000
45444,Lutfi Haziri,Kosovo,714453764,Start,1802000
45445,Mulla Idriz Gjilani,Kosovo,717475054,Stub,1802000
45446,Hykmete Bajrami,Kosovo,725079093,Stub,1802000
45447,Bajram Gecaj,Kosovo,728968614,Start,1802000
45448,Bahri Oruçi,Kosovo,739044034,Stub,1802000
45449,Bekim Çollaku,Kosovo,756194378,Start,1802000
45450,Garentina Kraja,Kosovo,758868115,Start,1802000
45451,Bogoljub Nedeljković,Kosovo,758950312,Stub,1802000
45452,Ilija Vakić,Kosovo,759148068,Stub,1802000
45453,Branislav Grbić,Kosovo,763943128,Stub,1802000
45454,Gezim Kasapolli,Kosovo,772861018,Stub,1802000
45455,Template:Presidents of Kosovo,Kosovo,780592881,Stub,1802000
45456,Petrit Selimi,Kosovo,785106924,Start,1802000
45457,Vlora Çitaku,Kosovo,785313221,Start,1802000
45458,Gazmend Pula,Kosovo,786373782,Stub,1802000
45459,Aleksandar Jablanović,Kosovo,788258267,Start,1802000
45460,Atifete Jahjaga,Kosovo,790056405,GA,1802000
45461,Mimoza Kusari-Lila,Kosovo,795447927,C,1802000
45462,Kaqusha Jashari,Kosovo,796829344,Start,1802000
45463,Dardan Gashi,Kosovo,798062118,Start,1802000
45464,Bajram Rexhepi,Kosovo,799616226,Start,1802000
45465,Template:Prime Ministers of Kosovo,Kosovo,799806440,Stub,1802000
45466,Memli Krasniqi,Kosovo,799894283,Start,1802000
45467,Isa Mustafa,Kosovo,800454302,C,1802000
45468,Dragan Velić,Kosovo,800472658,Start,1802000
45469,Ragip Jashari,Kosovo,801820625,Stub,1802000
45470,Mahir Yağcılar,Kosovo,801821072,Stub,1802000
45471,Bajram Kosumi,Kosovo,801863233,Start,1802000
45472,Fadil Ferati,Kosovo,802634477,Start,1802000
45473,Enver Hoxhaj,Kosovo,803008998,Stub,1802000
45474,Edita Tahiri,Kosovo,803017371,Start,1802000
45475,Adem Grabovci,Kosovo,803747865,Start,1802000
45476,Jakup Krasniqi,Kosovo,804252781,Start,1802000
45477,Agim Çeku,Kosovo,804269289,C,1802000
45478,Flora Brovina,Kosovo,804329346,Start,1802000
45479,Hashim Thaçi,Kosovo,804741529,B,1802000
45480,Ibrahim Rugova,Kosovo,804814938,C,1802000
45481,Kujtim Shala,Kosovo,805156722,Start,1802000
45482,Nexhat Daci,Kosovo,805206519,Start,1802000
45483,Fatmir Sejdiu,Kosovo,805212559,C,1802000
45484,President of Kosovo,Kosovo,805213166,C,1802000
45485,Sejdo Bajramović,Kosovo,805360792,Start,1802000
45486,Ramush Haradinaj,Kosovo,806255157,C,1802000
45487,Oliver Ivanović,Kosovo,806597141,Start,1802000
45488,Rrahman Morina,Kosovo,806640102,Start,1802000
45489,Ibrahim Gashi,Kosovo,806829920,Start,1802000
45490,Prime Minister of Kosovo,Kosovo,806931367,Start,1802000
45491,Mário José Carvalho de Lima,Cape Verde,715164874,Stub,514000
45492,Orlanda Maria Duarte Santos Ferreira,Cape Verde,757081971,Stub,514000
45493,Silvino Manuel da Luz,Cape Verde,762123467,Stub,514000
45494,António do Espírito Santo Fonseca,Cape Verde,762131005,Stub,514000
45495,Honório Barreto,Cape Verde,762434454,Start,514000
45496,Amílcar Spencer Lopes,Cape Verde,762960097,Stub,514000
45497,Rui Alberto de Figueiredo Soares,Cape Verde,762963814,Stub,514000
45498,Isaura Gomes,Cape Verde,773323473,Start,514000
45499,Janira Hopffer Almada,Cape Verde,774403520,Start,514000
45500,Jorge Carlos Fonseca,Cape Verde,777443752,Start,514000
45501,José Manuel Gomes Andrade,Cape Verde,777611570,Stub,514000
45502,João Baptista Ferreira Medina,Cape Verde,777650037,Stub,514000
45503,Onésimo Silveira,Cape Verde,779218085,Start,514000
45504,Eva Verona Teixeira Ortet,Cape Verde,779250538,Stub,514000
45505,Abílio Duarte,Cape Verde,784247576,Start,514000
45506,List of Presidents of Cape Verde,Cape Verde,784384087,Start,514000
45507,Corsino Fortes,Cape Verde,784709356,C,514000
45508,Henrique Teixeira de Sousa,Cape Verde,785561332,Start,514000
45509,José Luís de Jesus,Cape Verde,786262264,Start,514000
45510,Aristides Lima,Cape Verde,787087507,Start,514000
45511,António Mascarenhas Monteiro,Cape Verde,789497844,C,514000
45512,Dulce Almada Duarte,Cape Verde,789861617,Start,514000
45513,Cristina Duarte,Cape Verde,790894611,Start,514000
45514,Fátima Veiga,Cape Verde,792860842,Stub,514000
45515,Maria Helena Semedo,Cape Verde,792956050,Start,514000
45516,Carlos Veiga,Cape Verde,793294213,Start,514000
45517,Aristides Pereira,Cape Verde,797000483,Start,514000
45518,Jorge Santos (politician),Cape Verde,797137968,Stub,514000
45519,List of Prime Ministers of Cape Verde,Cape Verde,797747479,Start,514000
45520,Vera Duarte,Cape Verde,798495771,Start,514000
45521,Paula Fortes,Cape Verde,798728861,Stub,514000
45522,Ulisses Correia e Silva,Cape Verde,799770420,Start,514000
45523,José Maria Neves,Cape Verde,799770557,C,514000
45524,Pedro Pires,Cape Verde,800790602,B,514000
45525,Gualberto do Rosário,Cape Verde,804145524,Start,514000
45526,Cristina Fontes Lima,Cape Verde,805177590,Start,514000
45527,Carlos de Vasconcelos,Cape Verde,807367576,Start,514000
45528,Enric Casadevall Medrano,Andorra,715579296,Stub,78000
45529,Ricard de Haro Jiménez,Andorra,715579765,Stub,78000
45530,Jordi Jordana Rossell,Andorra,715579851,Stub,78000
45531,Joel Font Coma,Andorra,715867561,Stub,78000
45532,Alain Bernat Gallego,Andorra,715867755,Stub,78000
45533,Emili Prats Grau,Andorra,715869073,Stub,78000
45534,Pere López Agràs,Andorra,720689030,Stub,78000
45535,Joan Albert Farré Santuré,Andorra,723165771,Stub,78000
45536,Jordi Cinca,Andorra,737292247,Stub,78000
45537,Òscar Ribas Reig,Andorra,748810629,Start,78000
45538,Jaume Serra Serra,Andorra,749433106,Start,78000
45539,Josep Pintat-Solans,Andorra,770817157,Stub,78000
45540,Jordi Font Mariné,Andorra,777439492,Stub,78000
45541,Josep Maria Farré Naudi,Andorra,777470061,Stub,78000
45542,Olga Adellach Coma,Andorra,779366609,Stub,78000
45543,Eva García Pastor,Andorra,779366662,Stub,78000
45544,Meritxell Mateu i Pi,Andorra,779366698,Stub,78000
45545,Montserrat Gil Torné,Andorra,779366724,Stub,78000
45546,Josep Calva,Andorra,781951112,Stub,78000
45547,Juli Minoves,Andorra,788007453,Start,78000
45548,Marc Forné Molné,Andorra,788015372,Start,78000
45549,Roser Bastida Areny,Andorra,791271217,Stub,78000
45550,Carles Blasi Vidal,Andorra,793166201,Stub,78000
45551,Bernadeta Gaspà Bringueret,Andorra,793705354,Stub,78000
45552,Boris Skossyreff,Andorra,797220803,C,78000
45553,Elisenda Vives Balmaña,Andorra,798738968,Start,78000
45554,List of heads of government of Andorra,Andorra,800344427,Start,78000
45555,Julià Reig Ribó,Andorra,800721908,Stub,78000
45556,Gilbert Saboya Sunyé,Andorra,804386506,Start,78000
45557,Jaume Bartumeu,Andorra,804386614,Start,78000
45558,Albert Pintat,Andorra,804386671,Stub,78000
45559,Maria Pilar Riba Font,Andorra,804887425,Stub,78000
45560,Antoni Martí,Andorra,804949474,Start,78000
45561,Maria Reig Moles,Andorra,806489625,Stub,78000
45562,Siti Kassim,Comoros,716020137,Stub,764000
45563,Mohamed Ahmed-Chamanga,Comoros,728868389,Stub,764000
45564,List of politicians of the Comoros,Comoros,729603058,Stub,764000
45565,Mohamed Djaanfari,Comoros,736136225,Stub,764000
45566,Ahmed Abdallah Mohamed Sambi,Comoros,754115841,Start,764000
45567,Mohamed Bacar,Comoros,768207676,C,764000
45568,List of sultans on the Comoros,Comoros,782161126,B,764000
45569,Ahmed Abdou,Comoros,790006633,Stub,764000
45570,Mohamed Abdoulwahab,Comoros,790006664,Stub,764000
45571,Mohamed Ahmed (Comorian politician),Comoros,790006669,Stub,764000
45572,Said Atthoumani,Comoros,790006674,Stub,764000
45573,Nourdine Bourhane,Comoros,790006679,Stub,764000
45574,Haribon Chebani,Comoros,790006682,Stub,764000
45575,Saïd Mohamed Cheikh,Comoros,790006683,Stub,764000
45576,Mohamed Dahalani,Comoros,790006684,Stub,764000
45577,Abdou Djabir,Comoros,790006691,Stub,764000
45578,Ahmed Ben Said Djaffar,Comoros,790006694,Stub,764000
45579,Abbas Djoussouf,Comoros,790006697,Stub,764000
45580,Mohamed Said Fazul,Comoros,790006725,Stub,764000
45581,Said Hassane Said Hachim,Comoros,790006729,Stub,764000
45582,Ibrahim Halidi,Comoros,790006730,Stub,764000
45583,Hassane Hamadi,Comoros,790006738,Stub,764000
45584,Ahmed Ben Said Jaffar,Comoros,790006740,Stub,764000
45585,Fahmi Said Ibrahim,Comoros,790006747,Stub,764000
45586,Hamada Madi,Comoros,790006750,Stub,764000
45587,Mtara Maécha,Comoros,790006755,Stub,764000
45588,Tadjidine Ben Said Massounde,Comoros,790006757,Stub,764000
45589,Nourdine Midiladji,Comoros,790006759,Stub,764000
45590,Ali Mroudjaé,Comoros,790006762,Stub,764000
45591,Djaffar Ahmed Said,Comoros,790006764,Stub,764000
45592,Abdallah Said Sarouma,Comoros,790006766,Stub,764000
45593,Mohamed El-Amine Souef,Comoros,790006767,Start,764000
45594,Mohamed Taki Abdoulkarim,Comoros,790006768,Start,764000
45595,Moussa Toybou,Comoros,790006774,Stub,764000
45596,Caabi El-Yachroutu Mohamed,Comoros,790006775,Stub,764000
45597,Said Kafe,Comoros,790008348,Stub,764000
45598,Minister of Foreign Affairs (Comoros),Comoros,791441841,Stub,764000
45599,Abdou Soulé Elbak,Comoros,791761149,Stub,764000
45600,Bianrifi Tarmidi,Comoros,791791677,Stub,764000
45601,Gaston Feuillard,Comoros,793210822,Stub,764000
45602,Ahmed Abdallah,Comoros,797626571,Start,764000
45603,Ali Soilih,Comoros,797896131,C,764000
45604,Ikililou Dhoinine,Comoros,799787090,Start,764000
45605,Said Mohamed Djohar,Comoros,800049451,Start,764000
45606,Azali Assoumani,Comoros,801935791,Start,764000
45607,Bahia Massoundi,Comoros,803747951,Start,764000
45608,Moustadroine Abdou,Comoros,804903502,Stub,764000
45609,Djoueria Abdallah,Comoros,806036197,Stub,764000
45610,Vice-President of the Comoros,Comoros,806415694,Stub,764000
45611,Ibrahim Aboubacar,Comoros,806431814,Stub,764000
45612,Said Mohamed Jaffar,Comoros,806627526,Start,764000
45613,Gypsy (calypsonian),Trinidad and Tobago,717689177,Start,1351000
45614,Kenneth Lalla,Trinidad and Tobago,726276685,Stub,1351000
45615,Arnold Piggott,Trinidad and Tobago,733212457,Stub,1351000
45616,Emmanuel Mzumbo Lazare,Trinidad and Tobago,748239737,C,1351000
45617,Ronald Jay Williams,Trinidad and Tobago,765033080,Start,1351000
45618,Linda Baboolal,Trinidad and Tobago,779580499,Start,1351000
45619,Carol Cuffy-Dowlat,Trinidad and Tobago,779580638,Stub,1351000
45620,Elma Francois,Trinidad and Tobago,779580732,Start,1351000
45621,Mary King (economist),Trinidad and Tobago,779580937,Stub,1351000
45622,Hazel Manning,Trinidad and Tobago,779580989,Start,1351000
45623,Angela Cropper,Trinidad and Tobago,787923028,Start,1351000
45624,Dana Seetahal,Trinidad and Tobago,789213751,C,1351000
45625,Wendell Mottley,Trinidad and Tobago,791070631,Start,1351000
45626,Leader of the Opposition (Trinidad and Tobago),Trinidad and Tobago,792838546,Start,1351000
45627,Cindy Devika Sharma,Trinidad and Tobago,794410533,Stub,1351000
45628,Kevin Ramnarine,Trinidad and Tobago,794536753,Start,1351000
45629,Clotil Walcott,Trinidad and Tobago,794720169,C,1351000
45630,Audrey Jeffers,Trinidad and Tobago,795932687,Start,1351000
45631,Beatrice Greig,Trinidad and Tobago,798490789,Start,1351000
45632,Brent Sancho,Trinidad and Tobago,798845216,C,1351000
45633,Martin Joseph,Trinidad and Tobago,802094106,Stub,1351000
45634,Kamla Persad-Bissessar,Trinidad and Tobago,802425824,C,1351000
45635,John Fearns Nicoll,Trinidad and Tobago,803739565,Start,1351000
45636,Jean Ramjohn-Richards,Trinidad and Tobago,804221219,Stub,1351000
45637,Reema Harrysingh-Carmona,Trinidad and Tobago,804221834,Start,1351000
45638,Ato Boldon,Trinidad and Tobago,804784198,C,1351000
45639,Raziah Ahmed,Trinidad and Tobago,805089479,Start,1351000
45640,Jack Warner (football executive),Trinidad and Tobago,805253461,GA,1351000
45641,Ritis Heldart,Federated States of Micronesia,719156587,Stub,103000
